--Fold 1:
--Epoch 9/40: Train Loss 0.0026, Train Acc 1.0000, Val Loss 0.4264, Val Acc 0.8950, Best Acc 0.8975
--Epoch 10/40: Train Loss 0.0021, Train Acc 1.0000, Val Loss 0.4073, Val Acc 0.8975, Best Acc 0.8975
--Epoch 11/40: Train Loss 0.0017, Train Acc 1.0000, Val Loss 0.3918, Val Acc 0.8975, Best Acc 0.8975
--Epoch 12/40: Train Loss 0.0014, Train Acc 1.0000, Val Loss 0.3788, Val Acc 0.9050, Best Acc 0.905
--Epoch 13/40: Train Loss 0.0012, Train Acc 1.0000, Val Loss 0.3677, Val Acc 0.9100, Best Acc 0.91
--Epoch 14/40: Train Loss 0.0010, Train Acc 1.0000, Val Loss 0.3582, Val Acc 0.9125, Best Acc 0.9125
--Epoch 15/40: Train Loss 0.0009, Train Acc 1.0000, Val Loss 0.3498, Val Acc 0.9125, Best Acc 0.9125
--Epoch 16/40: Train Loss 0.0008, Train Acc 1.0000, Val Loss 0.3425, Val Acc 0.9125, Best Acc 0.9125
--Epoch 17/40: Train Loss 0.0007, Train Acc 1.0000, Val Loss 0.3360, Val Acc 0.9125, Best Acc 0.9125
--Epoch 18/40: Train Loss 0.0006, Train Acc 1.0000, Val Loss 0.3303, Val Acc 0.9125, Best Acc 0.9125
--Epoch 19/40: Train Loss 0.0006, Train Acc 1.0000, Val Loss 0.3252, Val Acc 0.9150, Best Acc 0.915
--Epoch 20/40: Train Loss 0.0005, Train Acc 1.0000, Val Loss 0.3206, Val Acc 0.9175, Best Acc 0.9175
--Epoch 21/40: Train Loss 0.0005, Train Acc 1.0000, Val Loss 0.3165, Val Acc 0.9175, Best Acc 0.9175
--Epoch 22/40: Train Loss 0.0004, Train Acc 1.0000, Val Loss 0.3128, Val Acc 0.9175, Best Acc 0.9175
--Epoch 23/40: Train Loss 0.0004, Train Acc 1.0000, Val Loss 0.3096, Val Acc 0.9175, Best Acc 0.9175
--Epoch 24/40: Train Loss 0.0003, Train Acc 1.0000, Val Loss 0.3066, Val Acc 0.9175, Best Acc 0.9175
--Epoch 25/40: Train Loss 0.0003, Train Acc 1.0000, Val Loss 0.3039, Val Acc 0.9175, Best Acc 0.9175
--Epoch 26/40: Train Loss 0.0003, Train Acc 1.0000, Val Loss 0.3014, Val Acc 0.9175, Best Acc 0.9175
--Epoch 27/40: Train Loss 0.0003, Train Acc 1.0000, Val Loss 0.2992, Val Acc 0.9175, Best Acc 0.9175
--Epoch 28/40: Train Loss 0.0003, Train Acc 1.0000, Val Loss 0.2971, Val Acc 0.9175, Best Acc 0.9175
--Epoch 29/40: Train Loss 0.0002, Train Acc 1.0000, Val Loss 0.2953, Val Acc 0.9175, Best Acc 0.9175
--Epoch 30/40: Train Loss 0.0002, Train Acc 1.0000, Val Loss 0.2936, Val Acc 0.9150, Best Acc 0.9175
--Epoch 31/40: Train Loss 0.0002, Train Acc 1.0000, Val Loss 0.2920, Val Acc 0.9150, Best Acc 0.9175
--Epoch 32/40: Train Loss 0.0002, Train Acc 1.0000, Val Loss 0.2906, Val Acc 0.9125, Best Acc 0.9175
--Epoch 33/40: Train Loss 0.0002, Train Acc 1.0000, Val Loss 0.2893, Val Acc 0.9150, Best Acc 0.9175
--Epoch 34/40: Train Loss 0.0002, Train Acc 1.0000, Val Loss 0.2881, Val Acc 0.9150, Best Acc 0.9175
--Epoch 35/40: Train Loss 0.0002, Train Acc 1.0000, Val Loss 0.2870, Val Acc 0.9150, Best Acc 0.9175
--Epoch 36/40: Train Loss 0.0002, Train Acc 1.0000, Val Loss 0.2860, Val Acc 0.9150, Best Acc 0.9175
--Epoch 37/40: Train Loss 0.0001, Train Acc 1.0000, Val Loss 0.2850, Val Acc 0.9150, Best Acc 0.9175
--Epoch 38/40: Train Loss 0.0001, Train Acc 1.0000, Val Loss 0.2842, Val Acc 0.9150, Best Acc 0.9175
--Epoch 39/40: Train Loss 0.0001, Train Acc 1.0000, Val Loss 0.2834, Val Acc 0.9150, Best Acc 0.9175
--Epoch 40/40: Train Loss 0.0001, Train Acc 1.0000, Val Loss 0.2827, Val Acc 0.9150, Best Acc 0.9175
--Removing layers: [5, 6, 7, 8, 9, 10]
Pruned model to 6 layers.
--Epoch 1/40: Train Loss 0.1055, Train Acc 0.2338, Val Loss 2.7508, Val Acc 0.5025, Best Acc 0.5025
--Epoch 2/40: Train Loss 0.0670, Train Acc 0.6831, Val Loss 1.7151, Val Acc 0.7275, Best Acc 0.7275
--Epoch 3/40: Train Loss 0.0389, Train Acc 0.8562, Val Loss 1.1906, Val Acc 0.7825, Best Acc 0.7825
--Epoch 4/40: Train Loss 0.0248, Train Acc 0.9163, Val Loss 0.9404, Val Acc 0.8175, Best Acc 0.8175
--Epoch 5/40: Train Loss 0.0173, Train Acc 0.9513, Val Loss 0.7974, Val Acc 0.8375, Best Acc 0.8375
--Epoch 6/40: Train Loss 0.0127, Train Acc 0.9738, Val Loss 0.7050, Val Acc 0.8500, Best Acc 0.85
--Epoch 7/40: Train Loss 0.0096, Train Acc 0.9844, Val Loss 0.6406, Val Acc 0.8525, Best Acc 0.8525
--Epoch 8/40: Train Loss 0.0074, Train Acc 0.9931, Val Loss 0.5925, Val Acc 0.8525, Best Acc 0.8525
--Epoch 9/40: Train Loss 0.0058, Train Acc 0.9969, Val Loss 0.5548, Val Acc 0.8650, Best Acc 0.865
--Epoch 10/40: Train Loss 0.0046, Train Acc 0.9994, Val Loss 0.5245, Val Acc 0.8675, Best Acc 0.8675
--Epoch 11/40: Train Loss 0.0037, Train Acc 1.0000, Val Loss 0.5002, Val Acc 0.8775, Best Acc 0.8775
--Epoch 12/40: Train Loss 0.0031, Train Acc 1.0000, Val Loss 0.4806, Val Acc 0.8825, Best Acc 0.8825
--Epoch 13/40: Train Loss 0.0025, Train Acc 1.0000, Val Loss 0.4645, Val Acc 0.8825, Best Acc 0.8825
--Epoch 14/40: Train Loss 0.0021, Train Acc 1.0000, Val Loss 0.4510, Val Acc 0.8850, Best Acc 0.885
--Epoch 15/40: Train Loss 0.0018, Train Acc 1.0000, Val Loss 0.4394, Val Acc 0.8850, Best Acc 0.885
--Epoch 16/40: Train Loss 0.0016, Train Acc 1.0000, Val Loss 0.4293, Val Acc 0.8850, Best Acc 0.885
--Epoch 17/40: Train Loss 0.0014, Train Acc 1.0000, Val Loss 0.4202, Val Acc 0.8900, Best Acc 0.89
--Epoch 18/40: Train Loss 0.0012, Train Acc 1.0000, Val Loss 0.4121, Val Acc 0.8975, Best Acc 0.8975
--Epoch 19/40: Train Loss 0.0011, Train Acc 1.0000, Val Loss 0.4048, Val Acc 0.8975, Best Acc 0.8975
--Epoch 20/40: Train Loss 0.0010, Train Acc 1.0000, Val Loss 0.3983, Val Acc 0.9000, Best Acc 0.9
--Epoch 21/40: Train Loss 0.0009, Train Acc 1.0000, Val Loss 0.3922, Val Acc 0.9000, Best Acc 0.9
--Epoch 22/40: Train Loss 0.0008, Train Acc 1.0000, Val Loss 0.3867, Val Acc 0.9000, Best Acc 0.9
--Epoch 23/40: Train Loss 0.0007, Train Acc 1.0000, Val Loss 0.3817, Val Acc 0.9000, Best Acc 0.9
--Epoch 24/40: Train Loss 0.0007, Train Acc 1.0000, Val Loss 0.3771, Val Acc 0.9000, Best Acc 0.9
--Epoch 25/40: Train Loss 0.0006, Train Acc 1.0000, Val Loss 0.3729, Val Acc 0.9025, Best Acc 0.9025
--Epoch 26/40: Train Loss 0.0005, Train Acc 1.0000, Val Loss 0.3690, Val Acc 0.9025, Best Acc 0.9025
--Epoch 27/40: Train Loss 0.0005, Train Acc 1.0000, Val Loss 0.3654, Val Acc 0.9025, Best Acc 0.9025
--Epoch 28/40: Train Loss 0.0005, Train Acc 1.0000, Val Loss 0.3620, Val Acc 0.9050, Best Acc 0.905
--Epoch 29/40: Train Loss 0.0004, Train Acc 1.0000, Val Loss 0.3590, Val Acc 0.9050, Best Acc 0.905
--Epoch 30/40: Train Loss 0.0004, Train Acc 1.0000, Val Loss 0.3561, Val Acc 0.9050, Best Acc 0.905
--Epoch 31/40: Train Loss 0.0004, Train Acc 1.0000, Val Loss 0.3534, Val Acc 0.9050, Best Acc 0.905
--Epoch 32/40: Train Loss 0.0004, Train Acc 1.0000, Val Loss 0.3509, Val Acc 0.9050, Best Acc 0.905
--Epoch 33/40: Train Loss 0.0003, Train Acc 1.0000, Val Loss 0.3486, Val Acc 0.9050, Best Acc 0.905
--Epoch 34/40: Train Loss 0.0003, Train Acc 1.0000, Val Loss 0.3464, Val Acc 0.9050, Best Acc 0.905
--Epoch 35/40: Train Loss 0.0003, Train Acc 1.0000, Val Loss 0.3443, Val Acc 0.9025, Best Acc 0.905
--Epoch 36/40: Train Loss 0.0003, Train Acc 1.0000, Val Loss 0.3424, Val Acc 0.9025, Best Acc 0.905
--Epoch 37/40: Train Loss 0.0003, Train Acc 1.0000, Val Loss 0.3406, Val Acc 0.9025, Best Acc 0.905
--Epoch 38/40: Train Loss 0.0002, Train Acc 1.0000, Val Loss 0.3389, Val Acc 0.9025, Best Acc 0.905
--Epoch 39/40: Train Loss 0.0002, Train Acc 1.0000, Val Loss 0.3373, Val Acc 0.9025, Best Acc 0.905
--Epoch 40/40: Train Loss 0.0002, Train Acc 1.0000, Val Loss 0.3358, Val Acc 0.9025, Best Acc 0.905
--Fold 2:
--Epoch 1/40: Train Loss 0.0980, Train Acc 0.3394, Val Loss 2.0919, Val Acc 0.7400, Best Acc 0.74
--Epoch 2/40: Train Loss 0.0398, Train Acc 0.8950, Val Loss 1.0771, Val Acc 0.8725, Best Acc 0.8725
--Epoch 3/40: Train Loss 0.0165, Train Acc 0.9637, Val Loss 0.7039, Val Acc 0.9175, Best Acc 0.9175
--Epoch 4/40: Train Loss 0.0083, Train Acc 0.9900, Val Loss 0.5439, Val Acc 0.9275, Best Acc 0.9275
--Epoch 5/40: Train Loss 0.0047, Train Acc 0.9962, Val Loss 0.4614, Val Acc 0.9275, Best Acc 0.9275
--Epoch 6/40: Train Loss 0.0029, Train Acc 0.9975, Val Loss 0.4098, Val Acc 0.9300, Best Acc 0.93
--Epoch 7/40: Train Loss 0.0020, Train Acc 1.0000, Val Loss 0.3748, Val Acc 0.9325, Best Acc 0.9325
--Epoch 8/40: Train Loss 0.0014, Train Acc 1.0000, Val Loss 0.3493, Val Acc 0.9300, Best Acc 0.9325
--Epoch 9/40: Train Loss 0.0011, Train Acc 1.0000, Val Loss 0.3291, Val Acc 0.9300, Best Acc 0.9325
--Epoch 10/40: Train Loss 0.0009, Train Acc 1.0000, Val Loss 0.3131, Val Acc 0.9325, Best Acc 0.9325
--Epoch 11/40: Train Loss 0.0007, Train Acc 1.0000, Val Loss 0.3000, Val Acc 0.9350, Best Acc 0.935
--Epoch 12/40: Train Loss 0.0006, Train Acc 1.0000, Val Loss 0.2890, Val Acc 0.9350, Best Acc 0.935
--Epoch 13/40: Train Loss 0.0005, Train Acc 1.0000, Val Loss 0.2798, Val Acc 0.9350, Best Acc 0.935
--Epoch 14/40: Train Loss 0.0005, Train Acc 1.0000, Val Loss 0.2719, Val Acc 0.9400, Best Acc 0.94
--Epoch 15/40: Train Loss 0.0004, Train Acc 1.0000, Val Loss 0.2652, Val Acc 0.9400, Best Acc 0.94
--Epoch 16/40: Train Loss 0.0004, Train Acc 1.0000, Val Loss 0.2594, Val Acc 0.9450, Best Acc 0.945
--Epoch 17/40: Train Loss 0.0003, Train Acc 1.0000, Val Loss 0.2542, Val Acc 0.9450, Best Acc 0.945
--Epoch 18/40: Train Loss 0.0003, Train Acc 1.0000, Val Loss 0.2497, Val Acc 0.9450, Best Acc 0.945
--Epoch 19/40: Train Loss 0.0003, Train Acc 1.0000, Val Loss 0.2456, Val Acc 0.9450, Best Acc 0.945
--Epoch 20/40: Train Loss 0.0002, Train Acc 1.0000, Val Loss 0.2420, Val Acc 0.9450, Best Acc 0.945
--Epoch 21/40: Train Loss 0.0002, Train Acc 1.0000, Val Loss 0.2387, Val Acc 0.9450, Best Acc 0.945
--Epoch 22/40: Train Loss 0.0002, Train Acc 1.0000, Val Loss 0.2356, Val Acc 0.9450, Best Acc 0.945
--Epoch 23/40: Train Loss 0.0002, Train Acc 1.0000, Val Loss 0.2329, Val Acc 0.9450, Best Acc 0.945
--Epoch 24/40: Train Loss 0.0002, Train Acc 1.0000, Val Loss 0.2304, Val Acc 0.9450, Best Acc 0.945
--Epoch 25/40: Train Loss 0.0002, Train Acc 1.0000, Val Loss 0.2280, Val Acc 0.9400, Best Acc 0.945
--Epoch 26/40: Train Loss 0.0001, Train Acc 1.0000, Val Loss 0.2258, Val Acc 0.9400, Best Acc 0.945
--Epoch 27/40: Train Loss 0.0001, Train Acc 1.0000, Val Loss 0.2238, Val Acc 0.9400, Best Acc 0.945
--Epoch 28/40: Train Loss 0.0001, Train Acc 1.0000, Val Loss 0.2219, Val Acc 0.9400, Best Acc 0.945
--Epoch 29/40: Train Loss 0.0001, Train Acc 1.0000, Val Loss 0.2201, Val Acc 0.9400, Best Acc 0.945
--Epoch 30/40: Train Loss 0.0001, Train Acc 1.0000, Val Loss 0.2184, Val Acc 0.9400, Best Acc 0.945
--Epoch 31/40: Train Loss 0.0001, Train Acc 1.0000, Val Loss 0.2169, Val Acc 0.9400, Best Acc 0.945
--Epoch 32/40: Train Loss 0.0001, Train Acc 1.0000, Val Loss 0.2154, Val Acc 0.9400, Best Acc 0.945
--Epoch 33/40: Train Loss 0.0001, Train Acc 1.0000, Val Loss 0.2140, Val Acc 0.9400, Best Acc 0.945
--Epoch 34/40: Train Loss 0.0001, Train Acc 1.0000, Val Loss 0.2126, Val Acc 0.9400, Best Acc 0.945
--Epoch 35/40: Train Loss 0.0001, Train Acc 1.0000, Val Loss 0.2114, Val Acc 0.9400, Best Acc 0.945
--Epoch 36/40: Train Loss 0.0001, Train Acc 1.0000, Val Loss 0.2102, Val Acc 0.9400, Best Acc 0.945
--Epoch 37/40: Train Loss 0.0001, Train Acc 1.0000, Val Loss 0.2091, Val Acc 0.9375, Best Acc 0.945
--Epoch 38/40: Train Loss 0.0001, Train Acc 1.0000, Val Loss 0.2080, Val Acc 0.9375, Best Acc 0.945
--Epoch 39/40: Train Loss 0.0001, Train Acc 1.0000, Val Loss 0.2070, Val Acc 0.9375, Best Acc 0.945
--Epoch 40/40: Train Loss 0.0001, Train Acc 1.0000, Val Loss 0.2060, Val Acc 0.9400, Best Acc 0.945
--Removing layers: [10]
Pruned model to 11 layers.
--Epoch 1/40: Train Loss 0.0042, Train Acc 0.9994, Val Loss 0.3344, Val Acc 0.9400, Best Acc 0.94
--Epoch 2/40: Train Loss 0.0008, Train Acc 1.0000, Val Loss 0.2818, Val Acc 0.9375, Best Acc 0.94
--Epoch 3/40: Train Loss 0.0005, Train Acc 1.0000, Val Loss 0.2585, Val Acc 0.9425, Best Acc 0.9425
--Epoch 4/40: Train Loss 0.0003, Train Acc 1.0000, Val Loss 0.2438, Val Acc 0.9425, Best Acc 0.9425
--Epoch 5/40: Train Loss 0.0002, Train Acc 1.0000, Val Loss 0.2332, Val Acc 0.9475, Best Acc 0.9475
--Epoch 6/40: Train Loss 0.0002, Train Acc 1.0000, Val Loss 0.2251, Val Acc 0.9475, Best Acc 0.9475
--Epoch 7/40: Train Loss 0.0002, Train Acc 1.0000, Val Loss 0.2186, Val Acc 0.9450, Best Acc 0.9475
--Epoch 8/40: Train Loss 0.0001, Train Acc 1.0000, Val Loss 0.2132, Val Acc 0.9450, Best Acc 0.9475
--Epoch 9/40: Train Loss 0.0001, Train Acc 1.0000, Val Loss 0.2086, Val Acc 0.9450, Best Acc 0.9475
--Epoch 10/40: Train Loss 0.0001, Train Acc 1.0000, Val Loss 0.2046, Val Acc 0.9450, Best Acc 0.9475
--Epoch 11/40: Train Loss 0.0001, Train Acc 1.0000, Val Loss 0.2012, Val Acc 0.9475, Best Acc 0.9475
--Epoch 12/40: Train Loss 0.0001, Train Acc 1.0000, Val Loss 0.1982, Val Acc 0.9475, Best Acc 0.9475
--Epoch 13/40: Train Loss 0.0001, Train Acc 1.0000, Val Loss 0.1955, Val Acc 0.9475, Best Acc 0.9475
--Epoch 14/40: Train Loss 0.0001, Train Acc 1.0000, Val Loss 0.1931, Val Acc 0.9475, Best Acc 0.9475
--Epoch 15/40: Train Loss 0.0001, Train Acc 1.0000, Val Loss 0.1909, Val Acc 0.9500, Best Acc 0.95
--Epoch 16/40: Train Loss 0.0001, Train Acc 1.0000, Val Loss 0.1890, Val Acc 0.9500, Best Acc 0.95
--Epoch 17/40: Train Loss 0.0000, Train Acc 1.0000, Val Loss 0.1872, Val Acc 0.9500, Best Acc 0.95
--Epoch 18/40: Train Loss 0.0000, Train Acc 1.0000, Val Loss 0.1855, Val Acc 0.9500, Best Acc 0.95
--Epoch 19/40: Train Loss 0.0000, Train Acc 1.0000, Val Loss 0.1840, Val Acc 0.9525, Best Acc 0.9525
--Epoch 20/40: Train Loss 0.0000, Train Acc 1.0000, Val Loss 0.1826, Val Acc 0.9525, Best Acc 0.9525
--Epoch 21/40: Train Loss 0.0000, Train Acc 1.0000, Val Loss 0.1813, Val Acc 0.9525, Best Acc 0.9525
--Epoch 22/40: Train Loss 0.0000, Train Acc 1.0000, Val Loss 0.1800, Val Acc 0.9525, Best Acc 0.9525
--Epoch 23/40: Train Loss 0.0000, Train Acc 1.0000, Val Loss 0.1789, Val Acc 0.9500, Best Acc 0.9525
--Epoch 24/40: Train Loss 0.0000, Train Acc 1.0000, Val Loss 0.1778, Val Acc 0.9500, Best Acc 0.9525
--Epoch 25/40: Train Loss 0.0000, Train Acc 1.0000, Val Loss 0.1768, Val Acc 0.9500, Best Acc 0.9525
--Epoch 26/40: Train Loss 0.0000, Train Acc 1.0000, Val Loss 0.1759, Val Acc 0.9500, Best Acc 0.9525
--Epoch 27/40: Train Loss 0.0000, Train Acc 1.0000, Val Loss 0.1750, Val Acc 0.9500, Best Acc 0.9525
--Epoch 28/40: Train Loss 0.0000, Train Acc 1.0000, Val Loss 0.1741, Val Acc 0.9500, Best Acc 0.9525
--Epoch 29/40: Train Loss 0.0000, Train Acc 1.0000, Val Loss 0.1734, Val Acc 0.9500, Best Acc 0.9525
--Epoch 30/40: Train Loss 0.0000, Train Acc 1.0000, Val Loss 0.1726, Val Acc 0.9500, Best Acc 0.9525
--Epoch 31/40: Train Loss 0.0000, Train Acc 1.0000, Val Loss 0.1719, Val Acc 0.9500, Best Acc 0.9525
--Epoch 32/40: Train Loss 0.0000, Train Acc 1.0000, Val Loss 0.1712, Val Acc 0.9525, Best Acc 0.9525
--Epoch 33/40: Train Loss 0.0000, Train Acc 1.0000, Val Loss 0.1706, Val Acc 0.9525, Best Acc 0.9525
--Epoch 34/40: Train Loss 0.0000, Train Acc 1.0000, Val Loss 0.1700, Val Acc 0.9525, Best Acc 0.9525
--Epoch 35/40: Train Loss 0.0000, Train Acc 1.0000, Val Loss 0.1694, Val Acc 0.9525, Best Acc 0.9525
--Epoch 36/40: Train Loss 0.0000, Train Acc 1.0000, Val Loss 0.1688, Val Acc 0.9525, Best Acc 0.9525
--Epoch 37/40: Train Loss 0.0000, Train Acc 1.0000, Val Loss 0.1683, Val Acc 0.9525, Best Acc 0.9525
--Epoch 38/40: Train Loss 0.0000, Train Acc 1.0000, Val Loss 0.1678, Val Acc 0.9525, Best Acc 0.9525
--Epoch 39/40: Train Loss 0.0000, Train Acc 1.0000, Val Loss 0.1673, Val Acc 0.9575, Best Acc 0.9575
--Epoch 40/40: Train Loss 0.0000, Train Acc 1.0000, Val Loss 0.1668, Val Acc 0.9575, Best Acc 0.9575
--Removing layers: [9, 10]
Pruned model to 10 layers.
--Epoch 1/40: Train Loss 0.0168, Train Acc 0.9675, Val Loss 0.5226, Val Acc 0.9175, Best Acc 0.9175
--Epoch 2/40: Train Loss 0.0031, Train Acc 0.9994, Val Loss 0.3920, Val Acc 0.9250, Best Acc 0.925
--Epoch 3/40: Train Loss 0.0016, Train Acc 1.0000, Val Loss 0.3361, Val Acc 0.9400, Best Acc 0.94
--Epoch 4/40: Train Loss 0.0010, Train Acc 1.0000, Val Loss 0.3038, Val Acc 0.9400, Best Acc 0.94
--Epoch 5/40: Train Loss 0.0007, Train Acc 1.0000, Val Loss 0.2832, Val Acc 0.9425, Best Acc 0.9425
--Epoch 6/40: Train Loss 0.0006, Train Acc 1.0000, Val Loss 0.2683, Val Acc 0.9425, Best Acc 0.9425
--Epoch 7/40: Train Loss 0.0004, Train Acc 1.0000, Val Loss 0.2568, Val Acc 0.9400, Best Acc 0.9425
--Epoch 8/40: Train Loss 0.0004, Train Acc 1.0000, Val Loss 0.2476, Val Acc 0.9400, Best Acc 0.9425
--Epoch 9/40: Train Loss 0.0003, Train Acc 1.0000, Val Loss 0.2400, Val Acc 0.9400, Best Acc 0.9425
--Epoch 10/40: Train Loss 0.0003, Train Acc 1.0000, Val Loss 0.2337, Val Acc 0.9400, Best Acc 0.9425
--Epoch 11/40: Train Loss 0.0002, Train Acc 1.0000, Val Loss 0.2283, Val Acc 0.9400, Best Acc 0.9425
--Epoch 12/40: Train Loss 0.0002, Train Acc 1.0000, Val Loss 0.2236, Val Acc 0.9400, Best Acc 0.9425
--Epoch 13/40: Train Loss 0.0002, Train Acc 1.0000, Val Loss 0.2196, Val Acc 0.9400, Best Acc 0.9425
--Epoch 14/40: Train Loss 0.0002, Train Acc 1.0000, Val Loss 0.2160, Val Acc 0.9400, Best Acc 0.9425
--Epoch 15/40: Train Loss 0.0001, Train Acc 1.0000, Val Loss 0.2128, Val Acc 0.9400, Best Acc 0.9425
--Epoch 16/40: Train Loss 0.0001, Train Acc 1.0000, Val Loss 0.2099, Val Acc 0.9400, Best Acc 0.9425
--Epoch 17/40: Train Loss 0.0001, Train Acc 1.0000, Val Loss 0.2074, Val Acc 0.9400, Best Acc 0.9425
--Epoch 18/40: Train Loss 0.0001, Train Acc 1.0000, Val Loss 0.2051, Val Acc 0.9425, Best Acc 0.9425
--Epoch 19/40: Train Loss 0.0001, Train Acc 1.0000, Val Loss 0.2030, Val Acc 0.9425, Best Acc 0.9425
--Epoch 20/40: Train Loss 0.0001, Train Acc 1.0000, Val Loss 0.2010, Val Acc 0.9425, Best Acc 0.9425
--Epoch 21/40: Train Loss 0.0001, Train Acc 1.0000, Val Loss 0.1993, Val Acc 0.9425, Best Acc 0.9425
--Epoch 22/40: Train Loss 0.0001, Train Acc 1.0000, Val Loss 0.1977, Val Acc 0.9400, Best Acc 0.9425
--Epoch 23/40: Train Loss 0.0001, Train Acc 1.0000, Val Loss 0.1962, Val Acc 0.9400, Best Acc 0.9425
--Epoch 24/40: Train Loss 0.0001, Train Acc 1.0000, Val Loss 0.1948, Val Acc 0.9400, Best Acc 0.9425
--Epoch 25/40: Train Loss 0.0001, Train Acc 1.0000, Val Loss 0.1935, Val Acc 0.9400, Best Acc 0.9425
--Epoch 26/40: Train Loss 0.0001, Train Acc 1.0000, Val Loss 0.1923, Val Acc 0.9400, Best Acc 0.9425
--Epoch 27/40: Train Loss 0.0001, Train Acc 1.0000, Val Loss 0.1912, Val Acc 0.9400, Best Acc 0.9425
--Epoch 28/40: Train Loss 0.0001, Train Acc 1.0000, Val Loss 0.1901, Val Acc 0.9400, Best Acc 0.9425
--Epoch 29/40: Train Loss 0.0001, Train Acc 1.0000, Val Loss 0.1891, Val Acc 0.9400, Best Acc 0.9425
--Epoch 30/40: Train Loss 0.0000, Train Acc 1.0000, Val Loss 0.1882, Val Acc 0.9400, Best Acc 0.9425
--Epoch 31/40: Train Loss 0.0000, Train Acc 1.0000, Val Loss 0.1873, Val Acc 0.9400, Best Acc 0.9425
--Epoch 32/40: Train Loss 0.0000, Train Acc 1.0000, Val Loss 0.1865, Val Acc 0.9400, Best Acc 0.9425
--Epoch 33/40: Train Loss 0.0000, Train Acc 1.0000, Val Loss 0.1857, Val Acc 0.9400, Best Acc 0.9425
--Epoch 34/40: Train Loss 0.0000, Train Acc 1.0000, Val Loss 0.1850, Val Acc 0.9425, Best Acc 0.9425
--Epoch 35/40: Train Loss 0.0000, Train Acc 1.0000, Val Loss 0.1843, Val Acc 0.9425, Best Acc 0.9425
--Epoch 36/40: Train Loss 0.0000, Train Acc 1.0000, Val Loss 0.1837, Val Acc 0.9450, Best Acc 0.945
--Epoch 37/40: Train Loss 0.0000, Train Acc 1.0000, Val Loss 0.1830, Val Acc 0.9450, Best Acc 0.945
--Epoch 38/40: Train Loss 0.0000, Train Acc 1.0000, Val Loss 0.1825, Val Acc 0.9450, Best Acc 0.945
--Epoch 39/40: Train Loss 0.0000, Train Acc 1.0000, Val Loss 0.1819, Val Acc 0.9450, Best Acc 0.945
--Epoch 40/40: Train Loss 0.0000, Train Acc 1.0000, Val Loss 0.1814, Val Acc 0.9450, Best Acc 0.945
--Removing layers: [8, 9, 10]
Pruned model to 9 layers.
--Epoch 1/40: Train Loss 0.0418, Train Acc 0.8600, Val Loss 0.8249, Val Acc 0.8750, Best Acc 0.875
--Epoch 2/40: Train Loss 0.0090, Train Acc 0.9900, Val Loss 0.5231, Val Acc 0.9050, Best Acc 0.905
--Epoch 3/40: Train Loss 0.0040, Train Acc 0.9994, Val Loss 0.4288, Val Acc 0.9175, Best Acc 0.9175
--Epoch 4/40: Train Loss 0.0023, Train Acc 1.0000, Val Loss 0.3811, Val Acc 0.9175, Best Acc 0.9175
--Epoch 5/40: Train Loss 0.0016, Train Acc 1.0000, Val Loss 0.3459, Val Acc 0.9300, Best Acc 0.93
--Epoch 6/40: Train Loss 0.0011, Train Acc 1.0000, Val Loss 0.3213, Val Acc 0.9300, Best Acc 0.93
--Epoch 7/40: Train Loss 0.0009, Train Acc 1.0000, Val Loss 0.3040, Val Acc 0.9350, Best Acc 0.935
--Epoch 8/40: Train Loss 0.0007, Train Acc 1.0000, Val Loss 0.2907, Val Acc 0.9425, Best Acc 0.9425
--Epoch 9/40: Train Loss 0.0006, Train Acc 1.0000, Val Loss 0.2802, Val Acc 0.9425, Best Acc 0.9425
--Epoch 10/40: Train Loss 0.0005, Train Acc 1.0000, Val Loss 0.2716, Val Acc 0.9425, Best Acc 0.9425
--Epoch 11/40: Train Loss 0.0004, Train Acc 1.0000, Val Loss 0.2646, Val Acc 0.9450, Best Acc 0.945
--Epoch 12/40: Train Loss 0.0004, Train Acc 1.0000, Val Loss 0.2587, Val Acc 0.9475, Best Acc 0.9475
--Epoch 13/40: Train Loss 0.0003, Train Acc 1.0000, Val Loss 0.2536, Val Acc 0.9450, Best Acc 0.9475
--Epoch 14/40: Train Loss 0.0003, Train Acc 1.0000, Val Loss 0.2493, Val Acc 0.9450, Best Acc 0.9475
--Epoch 15/40: Train Loss 0.0003, Train Acc 1.0000, Val Loss 0.2455, Val Acc 0.9450, Best Acc 0.9475
--Epoch 16/40: Train Loss 0.0002, Train Acc 1.0000, Val Loss 0.2422, Val Acc 0.9450, Best Acc 0.9475
--Epoch 17/40: Train Loss 0.0002, Train Acc 1.0000, Val Loss 0.2393, Val Acc 0.9450, Best Acc 0.9475
--Epoch 18/40: Train Loss 0.0002, Train Acc 1.0000, Val Loss 0.2367, Val Acc 0.9450, Best Acc 0.9475
--Epoch 19/40: Train Loss 0.0002, Train Acc 1.0000, Val Loss 0.2344, Val Acc 0.9450, Best Acc 0.9475
--Epoch 20/40: Train Loss 0.0002, Train Acc 1.0000, Val Loss 0.2322, Val Acc 0.9450, Best Acc 0.9475
--Epoch 21/40: Train Loss 0.0001, Train Acc 1.0000, Val Loss 0.2303, Val Acc 0.9425, Best Acc 0.9475
--Epoch 22/40: Train Loss 0.0001, Train Acc 1.0000, Val Loss 0.2286, Val Acc 0.9425, Best Acc 0.9475
